10	5	636.9
10	6	613.28
10	7	589.66
10	8	566.04
10	9	542.42
10	10	518.8
10	11	518.1
10	12	517.4
10	13	516.7
10	14	516.0
10	15	515.3
10	16	477.52
10	17	439.74
10	18	401.96
10	19	364.18
10	20	326.4
10	21	331.88
10	22	337.36
10	23	342.84
10	24	348.32
10	25	353.8
12	5	596.12
12	6	572.5
12	7	548.88
12	8	525.26
12	9	501.64
12	10	472.46
12	11	468.36
12	12	467.66
12	13	466.96
12	14	466.26
12	15	465.56
12	16	456.3
12	17	418.52
12	18	380.74
12	19	342.96
12	20	305.18
12	21	310.66
12	22	316.14
12	23	321.62
12	24	327.1
12	25	325.72
14	5	555.34
14	6	531.72
14	7	508.1
14	8	484.48
14	9	455.3
14	10	426.12
14	11	422.02
14	12	417.92
14	13	417.22
14	14	416.52
14	15	415.82
14	16	406.56
14	17	397.3
14	18	359.52
14	19	321.74
14	20	283.96
14	21	289.44
14	22	294.92
14	23	300.4
14	24	299.02
14	25	297.64
16	5	514.56
16	6	490.94
16	7	467.32
16	8	438.14
16	9	408.96
16	10	379.78
16	11	375.68
16	12	371.58
16	13	367.48
16	14	366.78
16	15	366.08
16	16	356.82
16	17	347.56
16	18	338.3
16	19	300.52
16	20	262.74
16	21	268.22
16	22	273.7
16	23	272.32
16	24	270.94
16	25	269.56
18	5	473.78
18	6	450.16
18	7	420.98
18	8	391.8
18	9	362.62
18	10	333.44
18	11	329.34
18	12	325.24
18	13	321.14
18	14	317.04
18	15	316.34
18	16	307.08
18	17	297.82
18	18	288.56
18	19	279.3
18	20	241.52
18	21	247.0
18	22	245.62
18	23	244.24
18	24	242.86
18	25	241.48
20	5	433.0
20	6	403.82
20	7	374.64
20	8	345.46
20	9	316.28
20	10	287.1
20	11	283.0
20	12	278.9
20	13	274.8
20	14	270.7
20	15	266.6
20	16	257.34
20	17	248.08
20	18	238.82
20	19	229.56
20	20	220.3
20	21	218.92
20	22	217.54
20	23	216.16
20	24	214.78
20	25	213.4
22	5	376.26
22	6	368.18
22	7	339.0
22	8	309.82
22	9	280.64
22	10	251.46
22	11	248.44
22	12	244.34
22	13	240.24
22	14	236.14
22	15	232.04
22	16	230.32
22	17	221.06
22	18	211.8
22	19	202.54
22	20	193.28
22	21	191.9
22	22	190.52
22	23	189.14
22	24	187.76
22	25	189.54
24	5	319.52
24	6	311.44
24	7	303.36
24	8	274.18
24	9	245.0
24	10	215.82
24	11	212.8
24	12	209.78
24	13	205.68
24	14	201.58
24	15	197.48
24	16	195.76
24	17	194.04
24	18	184.78
24	19	175.52
24	20	166.26
24	21	164.88
24	22	163.5
24	23	162.12
24	24	163.9
24	25	165.68
26	5	262.78
26	6	254.7
26	7	246.62
26	8	238.54
26	9	209.36
26	10	180.18
26	11	177.16
26	12	174.14
26	13	171.12
26	14	167.02
26	15	162.92
26	16	161.2
26	17	159.48
26	18	157.76
26	19	148.5
26	20	139.24
26	21	137.86
26	22	136.48
26	23	138.26
26	24	140.04
26	25	141.82
28	5	206.04
28	6	197.96
28	7	189.88
28	8	181.8
28	9	173.72
28	10	144.54
28	11	141.52
28	12	138.5
28	13	135.48
28	14	132.46
