40	60	1293.4
40	61	1287.36
40	62	1281.32
40	63	1275.28
40	64	1269.24
40	65	1263.2
40	66	1257.16
40	67	1251.12
40	68	1245.08
40	69	1239.04
40	70	1233.0
40	71	1226.96
40	72	1220.92
40	73	1214.88
40	74	1208.84
40	75	1202.8
40	76	1196.76
40	77	1190.72
40	78	1184.68
40	79	1178.64
40	80	1172.6
40	81	1188.78
40	82	1204.96
40	83	1221.14
40	84	1237.32
40	85	1253.5
40	86	1269.68
40	87	1285.86
40	88	1302.04
40	89	1318.22
40	90	1334.4
40	91	1350.58
40	92	1366.76
40	93	1382.94
40	94	1399.12
40	95	1415.3
40	96	1431.48
40	97	1447.66
40	98	1463.84
40	99	1480.02
40	100	1496.2
40	101	1494.53
40	102	1492.87
40	103	1491.2
40	104	1489.53
40	105	1487.87
40	106	1486.2
40	107	1484.53
40	108	1482.87
40	109	1481.2
40	110	1479.53
40	111	1477.87
40	112	1476.2
40	113	1474.53
40	114	1472.87
40	115	1471.2
40	116	1469.53
40	117	1467.87
40	118	1466.2
40	119	1464.53
40	120	1462.87
40	121	1461.2
40	122	1459.53
40	123	1457.87
40	124	1456.2
40	125	1454.53
40	126	1452.87
40	127	1451.2
40	128	1449.53
40	129	1447.87
40	130	1446.2
40	131	1444.53
40	132	1442.87
40	133	1441.2
40	134	1439.53
40	135	1437.87
40	136	1436.2
40	137	1434.53
40	138	1432.87
40	139	1431.2
40	140	1429.53
40	141	1427.87
40	142	1426.2
40	143	1424.53
40	144	1422.87
40	145	1421.2
40	146	1419.53
40	147	1417.87
40	148	1416.2
40	149	1414.53
40	150	1412.87
40	151	1411.2
40	152	1409.53
40	153	1407.87
40	154	1406.2
40	155	1404.53
40	156	1402.87
40	157	1401.2
40	158	1399.53
40	159	1397.87
40	160	1396.2
42	60	1284.43
42	61	1278.39
42	62	1272.35
42	63	1266.31
42	64	1260.27
42	65	1254.23
42	66	1248.19
42	67	1242.15
42	68	1236.11
42	69	1230.07
42	70	1224.03
42	71	1217.99
42	72	1211.95
42	73	1205.91
42	74	1199.87
42	75	1193.83
42	76	1187.79
42	77	1181.75
42	78	1175.71
42	79	1169.67
42	80	1167.59
42	81	1175.62
42	82	1191.8
42	83	1207.98
42	84	1224.16
42	85	1240.34
42	86	1256.52
42	87	1272.7
42	88	1288.88
42	89	1305.06
42	90	1321.24
42	91	1337.42
42	92	1353.6
42	93	1369.78
42	94	1385.96
42	95	1402.14
42	96	1418.32
42	97	1434.5
42	98	1450.68
42	99	1466.86
42	100	1483.04
42	101	1481.37
42	102	1479.71
42	103	1478.04
42	104	1476.37
42	105	1474.71
42	106	1473.04
42	107	1471.37
42	108	1469.71
42	109	1468.04
42	110	1466.37
42	111	1464.71
42	112	1463.04
42	113	1461.37
42	114	1459.71
42	115	1458.04
42	116	1456.37
42	117	1454.71
42	118	1453.04
42	119	1451.37
42	120	1449.71
42	121	1448.04
42	122	1446.37
42	123	1444.71
42	124	1443.04
42	125	1441.37
42	126	1439.71
42	127	1438.04
42	128	1436.37
42	129	1434.71
42	130	1433.04
42	131	1431.37
42	132	1429.71
42	133	1428.04
42	134	1426.37
42	135	1424.71
42	136	1423.04
42	137	1421.37
42	138	1419.71
42	139	1418.04
42	140	1416.37
42	141	1414.71
42	142	1413.04
42	143	1411.37
42	144	1409.71
42	145	1408.04
42	146	1406.37
42	147	1404.71
42	148	1403.04
42	149	1401.37
42	150	1399.71
42	151	1398.04
42	152	1396.37
42	153	1394.71
42	154	1393.04
42	155	1391.37
42	156	1389.71
42	157	1388.04
42	158	1386.37
42	159	1384.71
42	160	1383.04
44	60	1275.46
44	61	1269.42
44	62	1263.38
44	63	1257.34
44	64	1251.3
44	65	1245.26
44	66	1239.22
44	67	1233.18
44	68	1227.14
44	69	1221.1
44	70	1215.06
44	71	1209.02
44	72	1202.98
44	73	1196.94
44	74	1190.9
44	75	1184.86
44	76	1178.82
44	77	1172.78
44	78	1166.74
44	79	1164.66
44	80	1162.59
44	81	1170.61
44	82	1178.64
44	83	1194.82
44	84	1211.0
44	85	1227.18
44	86	1243.36
44	87	1259.54
44	88	1275.72
44	89	1291.9
44	90	1308.08
44	91	1324.26
44	92	1340.44
44	93	1356.62
44	94	1372.8
44	95	1388.98
44	96	1405.16
44	97	1421.34
44	98	1437.52
44	99	1453.7
44	100	1469.88
44	101	1468.21
44	102	1466.55
44	103	1464.88
44	104	1463.21
44	105	1461.55
44	106	1459.88
44	107	1458.21
44	108	1456.55
44	109	1454.88
44	110	1453.21
44	111	1451.55
44	112	1449.88
44	113	1448.21
44	114	1446.55
44	115	1444.88
44	116	1443.21
44	117	1441.55
44	118	1439.88
44	119	1438.21
44	120	1436.55
44	121	1434.88
44	122	1433.21
44	123	1431.55
44	124	1429.88
44	125	1428.21
44	126	1426.55
44	127	1424.88
44	128	1423.21
44	129	1421.55
44	130	1419.88
44	131	1418.21
44	132	1416.55
44	133	1414.88
44	134	1413.21
44	135	1411.55
44	136	1409.88
44	137	1408.21
44	138	1406.55
44	139	1404.88
44	140	1403.21
44	141	1401.55
44	142	1399.88
44	143	1398.21
44	144	1396.55
44	145	1394.88
44	146	1393.21
44	147	1391.55
44	148	1389.88
44	149	1388.21
44	150	1386.55
44	151	1384.88
44	152	1383.21
44	153	1381.55
44	154	1379.88
44	155	1378.21
44	156	1376.55
44	157	1374.88
44	158	1373.21
44	159	1371.55
44	160	1369.88
46	60	1266.49
46	61	1260.45
46	62	1254.41
46	63	1248.37
46	64	1242.33
46	65	1236.29
46	66	1230.25
46	67	1224.21
46	68	1218.17
46	69	1212.13
46	70	1206.09
46	71	1200.05
46	72	1194.01
46	73	1187.97
46	74	1181.93
46	75	1175.89
46	76	1169.85
46	77	1163.81
46	78	1161.73
46	79	1159.66
46	80	1157.58
